chr1	x1	x2	chr2	y1	y2	color	f1	f2	f3	f4	f5
17	25550000	25970000	17	25550000	25970000	255,255,0	1.328	0.10262	0.064886	0.73469	0.83447
17	30290000	30720000	17	30290000	30720000	255,255,0	0.73502	0.080014	0.082898	0.5303	0.50433
17	34950000	35440000	17	34950000	35440000	255,255,0	1.5917	0.10981	0.051955	0.935	0.82833
17	2940000	3430000	17	2940000	3430000	255,255,0	1.2065	0.085366	0.074693	0.645	0.75167
17	19860000	20250000	17	19860000	20250000	255,255,0	0.95436	0.070688	0.086612	0.61842	0.63421
17	44110000	44300000	17	44110000	44300000	255,255,0	0.93441	0.030543	0.12674	0.72094	0.52844
17	5410000	6340000	17	5410000	6340000	255,255,0	1.8368	0.086198	0.070419	0.88668	0.92646
17	61960000	62230000	17	61960000	62230000	255,255,0	1.1344	0.072177	0.084248	0.77473	0.51099
17	45210000	45730000	17	45210000	45730000	255,255,0	1.0504	0.06749	0.08485	0.58432	0.72633
17	61950000	62380000	17	61950000	62380000	255,255,0	1.6477	0.053846	0.096361	0.87662	0.85931
17	42270000	42430000	17	42270000	42430000	255,255,0	1.1965	0.072363	0.076504	0.67188	0.67188
17	66050000	66760000	17	66050000	66760000	255,255,0	0.95224	0.060252	0.087256	0.66587	0.5373
17	60730000	61490000	17	60730000	61490000	255,255,0	1.3991	0.075977	0.071028	0.73669	0.85105
17	27280000	27450000	17	27280000	27450000	255,255,0	1.1803	0.08182	0.064881	0.70833	0.65278
17	6930000	7100000	17	6930000	7100000	255,255,0	1.1652	0.08677	0.057974	0.68056	0.59722
17	58200000	58750000	17	58200000	58750000	255,255,0	1.7294	0.093449	0.051241	0.84788	0.92989
17	56360000	56600000	17	56360000	56600000	255,255,0	1.0811	0.060063	0.082981	0.54572	0.67112
17	58200000	58530000	17	58200000	58530000	255,255,0	1.2522	0.095576	0.046208	0.79044	0.6875
17	55200000	55860000	17	55200000	55860000	255,255,0	1.4155	0.061087	0.079359	0.87971	0.69605
17	41410000	41580000	17	41410000	41580000	255,255,0	1.1151	0.098656	0.040119	0.65278	0.625
17	32730000	33470000	17	32730000	33470000	255,255,0	1.0402	0.068201	0.07046	0.76698	0.57852
17	1150000	1550000	17	1150000	1550000	255,255,0	0.86182	0.07514	0.06334	0.5325	0.5275
17	7120000	7500000	17	7120000	7500000	255,255,0	0.97637	0.073944	0.064424	0.5097	0.6759
17	16880000	17230000	17	16880000	17230000	255,255,0	0.86703	0.089559	0.04808	0.5915	0.51961
17	28430000	29080000	17	28430000	29080000	255,255,0	0.93684	0.067499	0.06886	0.51231	0.75284
17	58780000	59480000	17	58780000	59480000	255,255,0	1.4666	0.06521	0.069802	0.88736	0.72364
17	39060000	39500000	17	39060000	39500000	255,255,0	0.87789	0.055087	0.076806	0.63017	0.63636
17	33280000	33460000	17	33280000	33460000	255,255,0	1.1732	0.055103	0.076684	0.66667	0.74074
17	75080000	75250000	17	75080000	75250000	255,255,0	1.293	0.068713	0.062107	0.70833	0.70833
17	43290000	43500000	17	43290000	43500000	255,255,0	0.95579	0.056645	0.073153	0.53755	0.61265
17	57790000	57970000	17	57790000	57970000	255,255,0	1.1226	0.065052	0.063526	0.66667	0.64198
17	27940000	28120000	17	27940000	28120000	255,255,0	1.1602	0.077945	0.050262	0.71605	0.69136
17	66050000	66510000	17	66050000	66510000	255,255,0	1.0274	0.058618	0.069127	0.59735	0.66541
17	21190000	21440000	17	21190000	21440000	255,255,0	0.9425	0.035805	0.091555	0.69531	0.58444
17	64240000	64580000	17	64240000	64580000	255,255,0	1.7581	0.075784	0.051166	0.90657	0.88581
17	47640000	47780000	17	47640000	47780000	255,255,0	0.90329	0.076548	0.05009	0.53061	0.53061
17	31400000	32020000	17	31400000	32020000	255,255,0	1.2428	0.065388	0.060275	0.74089	0.79084
17	29720000	29880000	17	29720000	29880000	255,255,0	1.001	0.062567	0.062227	0.64062	0.64062
17	70710000	71190000	17	70710000	71190000	255,255,0	1.4965	0.067779	0.056247	0.85938	0.81771
17	29720000	30190000	17	29720000	30190000	255,255,0	1.2193	0.067385	0.055755	0.625	0.86775
17	1780000	2210000	17	1780000	2210000	255,255,0	1.2045	0.05836	0.064518	0.58225	0.81602
17	53050000	53460000	17	53050000	53460000	255,255,0	1.3117	0.061101	0.060757	0.90238	0.60714
17	30790000	31340000	17	30790000	31340000	255,255,0	1.4139	0.060522	0.060541	0.85847	0.84524
17	7620000	7970000	17	7620000	7970000	255,255,0	1.5553	0.069595	0.051402	0.78105	0.87255
17	47490000	47640000	17	47490000	47640000	255,255,0	1.0294	0.044021	0.076638	0.625	0.58929
17	6550000	6930000	17	6550000	6930000	255,255,0	1.0566	0.061788	0.058714	0.64266	0.65374
17	66770000	67250000	17	66770000	67250000	255,255,0	1.8711	0.052249	0.066903	0.92188	0.92535
17	16440000	16610000	17	16440000	16610000	255,255,0	1.0447	0.041452	0.077185	0.65278	0.625
17	78950000	79090000	17	78950000	79090000	255,255,0	0.92302	0.079457	0.038937	0.57143	0.53061
17	41160000	41380000	17	41160000	41380000	255,255,0	1.3748	0.032173	0.084852	0.77686	0.76033
17	3610000	4020000	17	3610000	4020000	255,255,0	0.96996	0.062738	0.054068	0.56905	0.64048
17	46980000	47130000	17	46980000	47130000	255,255,0	0.99564	0.063638	0.051975	0.625	0.55357
17	39620000	39830000	17	39620000	39830000	255,255,0	0.99025	0.029843	0.085566	0.53264	0.692
17	8290000	8700000	17	8290000	8700000	255,255,0	1.2139	0.049176	0.064994	0.65476	0.77857
17	41430000	41880000	17	41430000	41880000	255,255,0	1.1965	0.068288	0.045615	0.76087	0.67391
17	32080000	32490000	17	32080000	32490000	255,255,0	1.389	0.054139	0.059272	0.8881	0.74524
17	73850000	74450000	17	73850000	74450000	255,255,0	1.1031	0.055038	0.058281	0.71889	0.65
17	43700000	43950000	17	43700000	43950000	255,255,0	1.4076	0.055461	0.057637	0.85256	0.78846
17	73260000	73420000	17	73260000	73420000	255,255,0	1.0338	0.063694	0.048735	0.60938	0.57812
17	15730000	15920000	17	15730000	15920000	255,255,0	1.2599	0.05368	0.057763	0.74444	0.74444
17	1780000	1950000	17	1780000	1950000	255,255,0	1.2038	0.0553	0.056124	0.68056	0.68056
17	10530000	10760000	17	10530000	10760000	255,255,0	1.2455	0.054731	0.056588	0.7803	0.70455
17	71190000	71390000	17	71190000	71390000	255,255,0	1.3885	0.046313	0.063951	0.77	0.77
17	57390000	57540000	17	57390000	57540000	255,255,0	0.95882	0.053797	0.055375	0.625	0.51786
17	4090000	4320000	17	4090000	4320000	255,255,0	1.4625	0.056269	0.052564	0.81061	0.7803
17	36470000	36850000	17	36470000	36850000	255,255,0	1.0228	0.059612	0.048769	0.68698	0.67036
17	15140000	15420000	17	15140000	15420000	255,255,0	1.4338	0.05482	0.053055	0.83163	0.81122
17	32510000	32700000	17	32510000	32700000	255,255,0	1.2669	0.057328	0.050223	0.74444	0.76667
17	4440000	4980000	17	4440000	4980000	255,255,0	0.83018	0.051084	0.056448	0.55967	0.51578
17	46720000	46970000	17	46720000	46970000	255,255,0	1.4511	0.065632	0.041538	0.85256	0.77564
17	46220000	46710000	17	46220000	46710000	255,255,0	1.6245	0.055529	0.050881	0.855	0.92167
17	27050000	27270000	17	27050000	27270000	255,255,0	1.3139	0.04879	0.057245	0.76033	0.82645
17	62960000	63220000	17	62960000	63220000	255,255,0	1.3063	0.054393	0.05141	0.65089	0.85207
17	19890000	20020000	17	19890000	20020000	255,255,0	0.81165	0.058452	0.046804	0.50893	0.54464
17	27930000	28420000	17	27930000	28420000	255,255,0	1.0862	0.05222	0.052624	0.75833	0.65833
17	29210000	29710000	17	29210000	29710000	255,255,0	1.2566	0.057066	0.047665	0.848	0.7264
17	20510000	20740000	17	20510000	20740000	255,255,0	0.80735	0.064674	0.039955	0.55766	0.58993
17	10250000	10520000	17	10250000	10520000	255,255,0	1.2494	0.047802	0.05624	0.65396	0.81613
17	55920000	56200000	17	55920000	56200000	255,255,0	1.3204	0.052239	0.051579	0.84184	0.66837
17	680000	930000	17	680000	930000	255,255,0	1.4623	0.052896	0.05092	0.82692	0.78846
17	71410000	72190000	17	71410000	72190000	255,255,0	1.6323	0.051766	0.05174	0.81788	0.93491
17	16890000	17130000	17	16890000	17130000	255,255,0	0.93558	0.062763	0.040077	0.5988	0.5936
17	38510000	38730000	17	38510000	38730000	255,255,0	1.3828	0.043672	0.059147	0.80992	0.82645
17	47930000	48170000	17	47930000	48170000	255,255,0	1.1737	0.052404	0.05024	0.77083	0.65972
17	56780000	57090000	17	56780000	57090000	255,255,0	1.5385	0.045584	0.056984	0.85417	0.87917
17	57280000	57590000	17	57280000	57590000	255,255,0	0.97375	0.062724	0.039771	0.67917	0.52917
17	15450000	15700000	17	15450000	15700000	255,255,0	1.0192	0.059804	0.042614	0.73718	0.57051
17	12970000	13210000	17	12970000	13210000	255,255,0	1.0544	0.054305	0.047888	0.60417	0.72917
17	36900000	37350000	17	36900000	37350000	255,255,0	1.1732	0.045453	0.056205	0.71344	0.76087
17	40710000	41150000	17	40710000	41150000	255,255,0	1.2355	0.044775	0.056734	0.81198	0.71281
17	29220000	29570000	17	29220000	29570000	255,255,0	1.2228	0.052531	0.048546	0.87255	0.6634
17	67260000	67520000	17	67260000	67520000	255,255,0	0.82782	0.059319	0.041579	0.56805	0.50888
17	2690000	2930000	17	2690000	2930000	255,255,0	1.2977	0.058836	0.041683	0.72917	0.78472
17	39850000	40090000	17	39850000	40090000	255,255,0	1.3537	0.071009	0.029451	0.85417	0.70139
17	37110000	37340000	17	37110000	37340000	255,255,0	1.2709	0.04018	0.060069	0.76515	0.76515
17	37360000	37620000	17	37360000	37620000	255,255,0	1.1777	0.054562	0.045593	0.7574	0.74556
17	49060000	49250000	17	49060000	49250000	255,255,0	1.1347	0.042019	0.05794	0.63333	0.72222
17	9830000	10170000	17	9830000	10170000	255,255,0	1.1401	0.047462	0.052456	0.67128	0.71972
17	4450000	4820000	17	4450000	4820000	255,255,0	1.0065	0.049615	0.050134	0.58772	0.66959
17	48850000	49050000	17	48850000	49050000	255,255,0	0.99585	0.047301	0.052351	0.55	0.69
17	74740000	75280000	17	74740000	75280000	255,255,0	1.2075	0.046832	0.051144	0.80384	0.63923
17	40980000	41150000	17	40980000	41150000	255,255,0	1.09	0.042267	0.055009	0.625	0.70833
17	25980000	26220000	17	25980000	26220000	255,255,0	0.90569	0.060123	0.037145	0.6875	0.50694
17	59480000	59670000	17	59480000	59670000	255,255,0	1.203	0.051208	0.046007	0.74444	0.67778
17	78390000	78950000	17	78390000	78950000	255,255,0	1.6307	0.040698	0.056234	0.84821	0.93495
17	34970000	35180000	17	34970000	35180000	255,255,0	1.1731	0.076413	0.020327	0.79955	0.66773
17	45410000	45730000	17	45410000	45730000	255,255,0	1.0742	0.041635	0.0547	0.55859	0.80859
17	76440000	76980000	17	76440000	76980000	255,255,0	1.5461	0.041838	0.054061	0.89163	0.85597
17	13230000	13510000	17	13230000	13510000	255,255,0	1.5015	0.055019	0.040116	0.85204	0.84184
17	73600000	73750000	17	73600000	73750000	255,255,0	0.95258	0.029183	0.065428	0.55357	0.58929
17	66230000	66460000	17	66230000	66460000	255,255,0	1.3159	0.04446	0.050009	0.70455	0.84091
17	78950000	79220000	17	78950000	79220000	255,255,0	1.2228	0.048459	0.045981	0.85165	0.57692
17	79230000	79480000	17	79230000	79480000	255,255,0	1.5337	0.044919	0.049289	0.85256	0.83974
17	55920000	56080000	17	55920000	56080000	255,255,0	1.0604	0.062223	0.031212	0.67188	0.57812
17	66980000	67240000	17	66980000	67240000	255,255,0	1.2443	0.036832	0.056251	0.52071	0.87574
17	33490000	33870000	17	33490000	33870000	255,255,0	1.4383	0.052205	0.040207	0.85319	0.87535
17	31090000	31340000	17	31090000	31340000	255,255,0	1.2852	0.044168	0.047498	0.75	0.85256
17	47640000	47930000	17	47640000	47930000	255,255,0	0.95422	0.048592	0.04296	0.70901	0.52738
17	32740000	33260000	17	32740000	33260000	255,255,0	1.2895	0.048826	0.042411	0.86243	0.77071
17	73240000	73760000	17	73240000	73760000	255,255,0	1.0726	0.04613	0.045002	0.59911	0.74112
17	72210000	72730000	17	72210000	72730000	255,255,0	1.1939	0.049014	0.041641	0.87923	0.53382
17	29890000	30180000	17	29890000	30180000	255,255,0	1.4269	0.043664	0.045985	0.81429	0.89048
17	74120000	74280000	17	74120000	74280000	255,255,0	1.1046	0.028908	0.059589	0.60938	0.67188
17	36000000	36250000	17	36000000	36250000	255,255,0	1.3631	0.033304	0.054773	0.83974	0.82692
17	13910000	14140000	17	13910000	14140000	255,255,0	0.90217	0.049253	0.03806	0.55303	0.62879
17	72350000	72530000	17	72350000	72530000	255,255,0	0.98814	0.047836	0.039357	0.64198	0.5679
17	17570000	17960000	17	17570000	17960000	255,255,0	1.3451	0.036887	0.050183	0.81842	0.79211
17	2360000	2620000	17	2360000	2620000	255,255,0	1.4051	0.033539	0.053508	0.81657	0.80473
17	80580000	80740000	17	80580000	80740000	255,255,0	1.2121	0.042974	0.043857	0.64062	0.57812
17	75280000	75500000	17	75280000	75500000	255,255,0	1.35	0.043876	0.04277	0.82645	0.72727
17	75510000	76020000	17	75510000	76020000	255,255,0	1.3	0.041562	0.044932	0.72769	0.83231
17	7250000	7470000	17	7250000	7470000	255,255,0	1.3266	0.040553	0.04566	0.77686	0.76033
17	40710000	40980000	17	40710000	40980000	255,255,0	1.0937	0.048519	0.037445	0.80769	0.51099
17	19410000	19680000	17	19410000	19680000	255,255,0	1.2784	0.032397	0.053496	0.85165	0.74176
17	3760000	4000000	17	3760000	4000000	255,255,0	1.1975	0.035144	0.050405	0.75694	0.71528
17	61490000	61700000	17	61490000	61700000	255,255,0	1.352	0.054352	0.03066	0.80909	0.75455
17	48230000	48420000	17	48230000	48420000	255,255,0	1.1103	0.04399	0.040435	0.63333	0.74444
17	53600000	53920000	17	53600000	53920000	255,255,0	1.5628	0.041409	0.042972	0.86328	0.91016
17	32100000	32310000	17	32100000	32310000	255,255,0	1.1496	0.055408	0.028396	0.79091	0.66364
17	28120000	28420000	17	28120000	28420000	255,255,0	0.93619	0.038403	0.045076	0.54222	0.70222
17	42810000	43210000	17	42810000	43210000	255,255,0	1.011	0.043217	0.040215	0.5025	0.8125
17	59080000	59450000	17	59080000	59450000	255,255,0	1.1893	0.038582	0.044517	0.71053	0.7807
17	1950000	2180000	17	1950000	2180000	255,255,0	1.3985	0.037371	0.045503	0.76515	0.82576
17	58780000	59050000	17	58780000	59050000	255,255,0	1.3078	0.051724	0.031021	0.85165	0.70879
17	1260000	1450000	17	1260000	1450000	255,255,0	1.1814	0.038553	0.043413	0.72222	0.7
17	59940000	60330000	17	59940000	60330000	255,255,0	0.77319	0.044249	0.037428	0.50789	0.56053
17	76240000	76440000	17	76240000	76440000	255,255,0	1.3131	0.035025	0.046559	0.77	0.79
17	54880000	55040000	17	54880000	55040000	255,255,0	1.0189	0.056241	0.025087	0.67188	0.57812
17	78040000	78390000	17	78040000	78390000	255,255,0	1.2958	0.046022	0.034876	0.65033	0.87255
17	49370000	49630000	17	49370000	49630000	255,255,0	1.1006	0.051314	0.029453	0.84024	0.55621
17	36640000	36840000	17	36640000	36840000	255,255,0	1.0496	0.030414	0.049854	0.67	0.73
17	33870000	34080000	17	33870000	34080000	255,255,0	1.2427	0.043365	0.035979	0.80909	0.73636
17	74780000	75070000	17	74780000	75070000	255,255,0	1.2639	0.041616	0.037689	0.80476	0.71905
17	45250000	45410000	17	45250000	45410000	255,255,0	0.95715	0.035333	0.043577	0.60938	0.60938
17	1550000	1770000	17	1550000	1770000	255,255,0	1.2901	0.047049	0.031417	0.72727	0.80992
17	6350000	6550000	17	6350000	6550000	255,255,0	1.3761	0.046954	0.031448	0.79	0.75
17	38130000	38450000	17	38130000	38450000	255,255,0	0.74531	0.045253	0.033043	0.55078	0.51172
17	64690000	64960000	17	64690000	64960000	255,255,0	1.0493	0.041587	0.036436	0.7967	0.54396
17	37690000	38140000	17	37690000	38140000	255,255,0	1.2026	0.044456	0.032967	0.74901	0.81225
17	17250000	17560000	17	17250000	17560000	255,255,0	1.5408	0.039952	0.037146	0.87083	0.87083
17	53430000	53600000	17	53430000	53600000	255,255,0	0.95349	0.02982	0.047111	0.54167	0.625
17	27680000	27900000	17	27680000	27900000	255,255,0	1.1679	0.031	0.045926	0.69421	0.79339
17	76840000	76980000	17	76840000	76980000	255,255,0	0.90073	0.030161	0.046727	0.53061	0.57143
17	30530000	30730000	17	30530000	30730000	255,255,0	0.86025	0.02846	0.048259	0.55	0.61
17	52830000	52980000	17	52830000	52980000	255,255,0	0.84253	0.031683	0.04467	0.55357	0.55357
17	4610000	4810000	17	4610000	4810000	255,255,0	1.1663	0.028304	0.04786	0.71	0.69
17	73010000	73220000	17	73010000	73220000	255,255,0	1.2178	0.029705	0.045982	0.68182	0.79091
17	28430000	28660000	17	28430000	28660000	255,255,0	1.2939	0.04424	0.030379	0.82576	0.79545
17	42970000	43210000	17	42970000	43210000	255,255,0	1.0297	0.036766	0.03779	0.69792	0.61458
17	74510000	74720000	17	74510000	74720000	255,255,0	1.3634	0.030437	0.043704	0.77273	0.80909
17	54620000	54870000	17	54620000	54870000	255,255,0	1.2749	0.035293	0.037771	0.76011	0.80301
17	26220000	26580000	17	26220000	26580000	255,255,0	1.2735	0.036774	0.036247	0.8858	0.75617
17	45730000	45890000	17	45730000	45890000	255,255,0	1.0407	0.049063	0.023938	0.67188	0.60938
17	42810000	42970000	17	42810000	42970000	255,255,0	0.9605	0.036463	0.036275	0.60938	0.64062
17	66510000	66760000	17	66510000	66760000	255,255,0	1.2861	0.032367	0.040365	0.69872	0.82692
17	48560000	48790000	17	48560000	48790000	255,255,0	1.3394	0.04003	0.032463	0.7803	0.84091
17	29560000	29710000	17	29560000	29710000	255,255,0	0.8473	0.028123	0.043174	0.51786	0.58929
17	70970000	71170000	17	70970000	71170000	255,255,0	1.1444	0.031357	0.039082	0.65	0.77
17	55320000	55520000	17	55320000	55520000	255,255,0	1.2768	0.040856	0.02954	0.79	0.77
17	40360000	40690000	17	40360000	40690000	255,255,0	1.23	0.034502	0.035734	0.66176	0.87132
17	54880000	55200000	17	54880000	55200000	255,255,0	1.3762	0.042581	0.027508	0.76172	0.89453
17	58530000	58750000	17	58530000	58750000	255,255,0	1.318	0.019564	0.050098	0.76033	0.82645
17	21010000	21180000	17	21010000	21180000	255,255,0	0.88313	0.030933	0.038445	0.60212	0.60244
17	6590000	6780000	17	6590000	6780000	255,255,0	1.0467	0.03405	0.034584	0.75455	0.5
17	71420000	71580000	17	71420000	71580000	255,255,0	0.9181	0.053873	0.01357	0.64062	0.51562
17	7470000	7630000	17	7470000	7630000	255,255,0	0.8188	0.03498	0.032102	0.51562	0.51562
17	11900000	12060000	17	11900000	12060000	255,255,0	0.88431	0.037992	0.028224	0.51562	0.64062
17	80170000	80310000	17	80170000	80310000	255,255,0	0.98637	0.035008	0.03119	0.55995	0.54209
17	38760000	38950000	17	38760000	38950000	255,255,0	1.1484	0.035445	0.03042	0.76667	0.72222
17	65370000	65700000	17	65370000	65700000	255,255,0	1.4921	0.031313	0.034399	0.87132	0.87868
17	72030000	72200000	17	72030000	72200000	255,255,0	0.96777	0.017445	0.048204	0.59722	0.625
17	4320000	4450000	17	4320000	4450000	255,255,0	0.79735	0.04978	0.01585	0.5	0.5
17	38150000	38340000	17	38150000	38340000	255,255,0	1.0444	0.040002	0.025248	0.7	0.67778
17	56590000	56780000	17	56590000	56780000	255,255,0	1.1271	0.04009	0.025105	0.72222	0.67778
17	59700000	59930000	17	59700000	59930000	255,255,0	1.1363	0.030967	0.034131	0.70455	0.75
17	27450000	27610000	17	27450000	27610000	255,255,0	0.81402	0.03983	0.024564	0.51562	0.57812
17	61130000	61480000	17	61130000	61480000	255,255,0	1.2807	0.030263	0.033757	0.67647	0.88562
17	7980000	8280000	17	7980000	8280000	255,255,0	1.176	0.035118	0.02835	0.74667	0.72
17	42450000	42600000	17	42450000	42600000	255,255,0	0.94864	0.036887	0.025558	0.625	0.58929
17	72740000	72960000	17	72740000	72960000	255,255,0	1.0131	0.029878	0.032496	0.6281	0.69421
17	73760000	73890000	17	73760000	73890000	255,255,0	0.7744	0.042233	0.019898	0.5	0.5
17	28830000	29060000	17	28830000	29060000	255,255,0	1.0402	0.017729	0.043975	0.59848	0.79545
17	40110000	40310000	17	40110000	40310000	255,255,0	1.1356	0.026385	0.035297	0.73	0.77
17	42600000	42790000	17	42600000	42790000	255,255,0	1.0573	0.028699	0.032972	0.65556	0.7
17	37700000	37920000	17	37700000	37920000	255,255,0	1.0968	0.037969	0.023589	0.77686	0.69421
17	30320000	30480000	17	30320000	30480000	255,255,0	0.90191	0.032653	0.028715	0.60938	0.57812
17	48430000	48560000	17	48430000	48560000	255,255,0	0.78076	0.028146	0.033204	0.5	0.5
17	60780000	61060000	17	60780000	61060000	255,255,0	1.2906	0.033551	0.026807	0.82143	0.82143
17	7110000	7250000	17	7110000	7250000	255,255,0	0.84895	0.034575	0.025193	0.57143	0.53061
17	55040000	55200000	17	55040000	55200000	255,255,0	0.95954	0.01179	0.047091	0.54688	0.67188
17	65710000	65960000	17	65710000	65960000	255,255,0	1.0796	0.031449	0.027255	0.73718	0.66026
17	28130000	28260000	17	28130000	28260000	255,255,0	0.74261	0.03562	0.020325	0.5	0.5
17	78390000	78570000	17	78390000	78570000	255,255,0	1.0378	0.045127	0.010297	0.74074	0.54321
17	960000	1110000	17	960000	1110000	255,255,0	0.85663	0.029516	0.025518	0.58929	0.51786
17	60180000	60320000	17	60180000	60320000	255,255,0	0.81387	0.022252	0.032027	0.52041	0.57143
17	3610000	3760000	17	3610000	3760000	255,255,0	0.88531	0.02294	0.030577	0.58929	0.58929
17	80740000	80890000	17	80740000	80890000	255,255,0	1.0151	0.036961	0.016446	0.58929	0.51786
17	37920000	38110000	17	37920000	38110000	255,255,0	0.89907	0.028441	0.02442	0.52222	0.7
17	76060000	76210000	17	76060000	76210000	255,255,0	0.83831	0.022853	0.029928	0.52004	0.55575
17	75760000	76010000	17	75760000	76010000	255,255,0	1.3235	0.018638	0.032756	0.78846	0.82692
17	70550000	70710000	17	70550000	70710000	255,255,0	0.99868	0.028393	0.022483	0.67188	0.60938
17	75520000	75740000	17	75520000	75740000	255,255,0	1.0974	0.033689	0.016111	0.72727	0.71074
17	26680000	26890000	17	26680000	26890000	255,255,0	0.88969	0.01519	0.030706	0.66364	0.59091
17	4810000	4980000	17	4810000	4980000	255,255,0	0.95553	0.026374	0.018085	0.68056	0.56944
17	65150000	65350000	17	65150000	65350000	255,255,0	0.83229	0.019343	0.025012	0.51755	0.62347
17	28670000	28810000	17	28670000	28810000	255,255,0	0.79245	0.026996	0.016914	0.57143	0.53061
17	41950000	42120000	17	41950000	42120000	255,255,0	0.91018	0.020556	0.021958	0.68056	0.54167
17	4460000	4610000	17	4460000	4610000	255,255,0	0.90142	0.017226	0.021451	0.625	0.58929
17	46240000	46420000	17	46240000	46420000	255,255,0	0.79578	0.023242	0.015141	0.59259	0.51852
17	60000000	60150000	17	60000000	60150000	255,255,0	0.72833	0.020315	0.017777	0.51786	0.51786
17	26900000	27040000	17	26900000	27040000	255,255,0	0.73389	0.010851	0.022481	0.53061	0.53061
17	31690000	31870000	17	31690000	31870000	255,255,0	0.77108	0.01588	0.017176	0.54321	0.5679
18	39610000	41170000	18	39610000	41170000	255,255,0	1.1375	0.25113	0.3285	0.77482	0.4668
18	74700000	75400000	18	74700000	75400000	255,255,0	0.88958	0.11337	0.14998	0.40245	0.66776
18	7200000	8420000	18	7200000	8420000	255,255,0	0.95995	0.12642	0.13527	0.61865	0.65224
18	72330000	73200000	18	72330000	73200000	255,255,0	1.0356	0.13805	0.11668	0.74049	0.43235
18	56170000	56770000	18	56170000	56770000	255,255,0	0.93639	0.10307	0.096896	0.53	0.58111
18	51660000	51910000	18	51660000	51910000	255,255,0	1.0954	0.073349	0.12412	0.69872	0.55128
18	10830000	11600000	18	10830000	11600000	255,255,0	0.97445	0.097123	0.10005	0.59177	0.69028
18	12680000	13110000	18	12680000	13110000	255,255,0	0.73856	0.10497	0.082782	0.50866	0.51299
18	71810000	72250000	18	71810000	72250000	255,255,0	1.6275	0.075823	0.10894	0.70455	0.84504
18	4070000	5060000	18	4070000	5060000	255,255,0	1.1992	0.1012	0.082997	0.84122	0.60204
18	46190000	46990000	18	46190000	46990000	255,255,0	1.3948	0.085937	0.096002	0.79688	0.65187
18	22350000	23490000	18	22350000	23490000	255,255,0	1.4283	0.10777	0.073809	0.62973	0.89073
18	52340000	52660000	18	52340000	52660000	255,255,0	1.7827	0.12975	0.049367	0.87109	0.88672
18	55250000	56010000	18	55250000	56010000	255,255,0	1.3016	0.089455	0.083809	0.77909	0.64751
18	72020000	72240000	18	72020000	72240000	255,255,0	1.5069	0.036931	0.13506	0.72727	0.79339
18	44790000	45280000	18	44790000	45280000	255,255,0	1.2631	0.09494	0.072443	0.51167	0.84833
18	60670000	61140000	18	60670000	61140000	255,255,0	1.7058	0.076044	0.088421	0.83514	0.86413
18	54400000	55220000	18	54400000	55220000	255,255,0	1.7797	0.089529	0.072623	0.86615	0.89233
18	18520000	18770000	18	18520000	18770000	255,255,0	1.7106	0.11921	0.041382	0.86538	0.80128
18	9970000	10770000	18	9970000	10770000	255,255,0	1.0223	0.064402	0.094188	0.75938	0.55312
18	8590000	9550000	18	8590000	9550000	255,255,0	1.2662	0.099993	0.05802	0.82335	0.69748
18	13140000	13800000	18	13140000	13800000	255,255,0	0.91347	0.067225	0.086587	0.70707	0.51791
18	47420000	47990000	18	47420000	47990000	255,255,0	1.2553	0.073915	0.076237	0.61946	0.76724
18	43200000	43680000	18	43200000	43680000	255,255,0	1.6573	0.082457	0.065511	0.81771	0.81771
18	43700000	44250000	18	43700000	44250000	255,255,0	1.2456	0.069982	0.077043	0.80291	0.5463
18	77140000	77290000	18	77140000	77290000	255,255,0	1.1289	0.10397	0.039674	0.625	0.51786
18	67840000	68130000	18	67840000	68130000	255,255,0	1.8479	0.058333	0.08377	0.83333	0.9
18	77130000	77420000	18	77130000	77420000	255,255,0	1.6752	0.075631	0.064391	0.83333	0.78571
18	74110000	74440000	18	74110000	74440000	255,255,0	1.6965	0.078317	0.061382	0.85662	0.78309
18	60670000	61000000	18	60670000	61000000	255,255,0	1.4883	0.06931	0.069914	0.83456	0.74632
18	29120000	29590000	18	29120000	29590000	255,255,0	0.97447	0.047731	0.086052	0.67935	0.60623
18	53020000	53470000	18	53020000	53470000	255,255,0	1.2648	0.073907	0.059779	0.70158	0.74506
18	2740000	3260000	18	2740000	3260000	255,255,0	1.3643	0.084971	0.047772	0.69083	0.89201
18	76800000	77070000	18	76800000	77070000	255,255,0	1.3363	0.062901	0.069559	0.73077	0.68681
18	27930000	28500000	18	27930000	28500000	255,255,0	1.3573	0.064186	0.06738	0.66133	0.8436
18	44560000	44780000	18	44560000	44780000	255,255,0	1.2102	0.075025	0.055974	0.76033	0.57851
18	19540000	20310000	18	19540000	20310000	255,255,0	1.3384	0.069518	0.05574	0.77126	0.85088
18	5850000	6490000	18	5850000	6490000	255,255,0	0.8393	0.057838	0.067406	0.45996	0.68066
18	45990000	46190000	18	45990000	46190000	255,255,0	1.589	0.055243	0.069341	0.75	0.77
18	11650000	12060000	18	11650000	12060000	255,255,0	1.3517	0.061999	0.061927	0.80714	0.80714
18	48000000	48330000	18	48000000	48330000	255,255,0	0.91116	0.066983	0.05617	0.50586	0.59259
18	20380000	21070000	18	20380000	21070000	255,255,0	1.0667	0.053931	0.068172	0.63158	0.63625
18	29120000	29700000	18	29120000	29700000	255,255,0	1.3575	0.05502	0.067061	0.58264	0.81807
